Date,Open,High,Low,Close,Volume,OpenInt
03-06-1998,12.58,12.656,12.332,12.461,2400371,0
04-06-1998,12.332,12.376,12.054,12.095,2119621,0
05-06-1998,12.257,14.28,12.216,13.796,6935293,0
08-06-1998,13.345,13.515,12.946,12.988,3863025,0
09-06-1998,12.988,13.183,12.903,12.946,2342761,0
10-06-1998,12.698,13.022,12.698,12.946,2358988,0
11-06-1998,12.86,13.151,12.784,13.151,1547068,0
12-06-1998,13.108,13.108,12.742,13.022,1248446,0
15-06-1998,12.784,12.946,12.625,12.625,1308405,0
16-06-1998,12.698,12.784,12.461,12.742,1567878,0
17-06-1998,12.742,13.431,12.742,13.431,2020275,0
18-06-1998,13.311,13.551,12.988,13.267,1344853,0
19-06-1998,13.267,13.345,13.022,13.267,1559297,0
22-06-1998,13.108,13.183,12.86,12.946,998851,0
23-06-1998,12.988,13.064,12.903,13.064,1244448,0
24-06-1998,12.988,13.387,12.988,13.228,1485932,0
25-06-1998,13.151,13.267,12.784,12.988,2317838,0
26-06-1998,13.022,13.022,12.656,12.818,878109,0
29-06-1998,12.86,12.946,12.376,12.625,1327100,0
30-06-1998,12.625,12.742,12.376,12.58,1591038,0
01-07-1998,12.536,12.784,12.42,12.784,1406929,0
02-07-1998,12.656,12.698,12.461,12.625,863767,0
06-07-1998,12.461,12.903,12.393,12.818,1787258,0
07-07-1998,12.742,12.784,12.332,12.332,1260909,0
08-07-1998,12.332,12.42,12.095,12.257,2716156,0
09-07-1998,12.171,12.171,11.807,11.807,2029684,0
10-07-1998,11.807,12.171,11.763,11.807,1571991,0
13-07-1998,11.807,11.85,11.525,11.568,1018251,0
14-07-1998,11.891,11.891,11.441,11.602,1374833,0
15-07-1998,11.644,11.763,11.481,11.568,1684508,0
16-07-1998,11.568,11.731,11.116,11.481,1822057,0
17-07-1998,11.644,11.687,11.364,11.441,2056016,0
20-07-1998,11.525,11.602,11.276,11.321,1300883,0
21-07-1998,11.397,11.441,11.205,11.236,1220231,0
22-07-1998,11.205,11.364,11.205,11.321,678246,0
23-07-1998,11.236,11.364,11.116,11.116,1285130,0
24-07-1998,11.116,11.205,11.041,11.205,1492868,0
27-07-1998,11.075,11.159,10.675,10.75,1938217,0
28-07-1998,10.709,10.956,10.632,10.869,2350639,0
29-07-1998,11.041,11.205,10.996,11.116,2631273,0
30-07-1998,11.075,11.441,11.075,11.397,1612200,0
31-07-1998,11.364,11.441,11.075,11.116,1052814,0
03-08-1998,11.075,11.205,10.914,11.041,1897535,0
04-08-1998,11.041,11.041,10.675,10.709,2747668,0
05-08-1998,10.742,11.032,10.7,10.869,1688503,0
06-08-1998,10.869,10.988,10.667,10.785,1258559,0
07-08-1998,10.742,10.948,10.7,10.829,1320280,0
10-08-1998,10.905,11.68,10.905,11.602,2105750,0
11-08-1998,11.397,11.636,11.195,11.56,1397641,0
12-08-1998,11.516,11.807,11.236,11.56,1220114,0
13-08-1998,11.441,11.516,11.195,11.355,821205,0
14-08-1998,11.355,11.397,10.905,11.067,668959,0
17-08-1998,11.067,11.236,10.948,10.948,565731,0
18-08-1998,11.067,11.312,10.988,11.195,738560,0
19-08-1998,11.312,11.355,11.067,11.108,887633,0
20-08-1998,11.108,11.406,11.108,11.364,1115243,0
21-08-1998,11.276,11.321,11.108,11.276,1281365,0
24-08-1998,11.276,11.364,11.108,11.15,929602,0
25-08-1998,11.15,11.276,10.979,11.067,1953147,0
26-08-1998,11.024,11.067,10.811,10.811,1529318,0
27-08-1998,10.768,10.895,10.385,10.385,2102102,0
28-08-1998,10.599,10.938,10.43,10.683,2022509,0
31-08-1998,10.599,10.768,10.172,10.259,1837106,0
01-09-1998,10.259,10.938,10.172,10.895,1877195,0
02-09-1998,10.727,10.938,10.64,10.64,1490515,0
03-09-1998,10.47,10.512,10.172,10.385,1467828,0
04-09-1998,10.385,10.385,10.13,10.259,1341678,0
08-09-1998,10.259,10.43,10.13,10.259,1866146,0
09-09-1998,10.259,10.811,10.172,10.599,1319695,0
10-09-1998,10.512,11.15,10.43,11.024,2031442,0
11-09-1998,10.854,11.195,10.811,11.108,1569522,0
14-09-1998,11.108,11.671,11.108,11.449,1475116,0
15-09-1998,11.449,11.585,11.364,11.498,459921,0
16-09-1998,11.406,11.543,11.024,11.108,1238098,0
17-09-1998,10.683,10.895,10.43,10.64,1744698,0
18-09-1998,10.599,10.895,10.555,10.895,2326773,0
21-09-1998,10.683,11.108,10.342,10.979,915614,0
22-09-1998,10.979,11.108,10.938,11.024,733032,0
23-09-1998,11.108,11.543,11.067,11.406,979335,0
24-09-1998,11.364,11.924,11.364,11.585,2364514,0
25-09-1998,11.626,11.671,10.938,11.498,1430089,0
28-09-1998,11.626,11.924,11.626,11.883,937599,0
29-09-1998,11.883,12.265,11.841,11.968,1425501,0
30-09-1998,11.754,11.754,11.195,11.449,937483,0
01-10-1998,11.236,11.406,10.979,11.024,923254,0
02-10-1998,11.108,11.797,10.979,11.671,1427264,0
05-10-1998,11.754,11.883,11.236,11.671,1080444,0
06-10-1998,11.754,11.797,11.449,11.585,736324,0
07-10-1998,11.585,11.585,11.236,11.449,1002729,0
08-10-1998,10.938,11.406,10.938,11.321,1243977,0
09-10-1998,11.364,11.543,11.195,11.276,1206357,0
12-10-1998,11.276,11.498,11.195,11.321,772418,0
13-10-1998,11.364,11.449,11.195,11.236,930780,0
14-10-1998,11.321,11.449,11.15,11.195,888923,0
15-10-1998,11.15,11.449,10.938,11.406,1397053,0
16-10-1998,11.543,11.626,11.195,11.498,3197597,0
19-10-1998,11.498,11.543,10.979,11.195,1601970,0
20-10-1998,11.449,11.543,11.067,11.276,2003817,0
21-10-1998,11.449,11.449,10.979,11.108,1740584,0
22-10-1998,11.195,11.364,11.195,11.195,1220347,0
23-10-1998,11.498,11.841,11.276,11.841,1959026,0
26-10-1998,11.712,11.754,11.321,11.364,1170620,0
27-10-1998,11.364,11.406,11.276,11.364,1423389,0
28-10-1998,11.449,11.797,11.276,11.671,1133701,0
29-10-1998,11.797,11.924,11.321,11.449,933013,0
30-10-1998,11.449,11.585,11.321,11.406,1236101,0
02-11-1998,11.498,11.754,11.321,11.626,1403165,0
03-11-1998,11.924,11.924,11.406,11.543,1399641,0
04-11-1998,11.535,11.789,11.535,11.702,1269141,0
05-11-1998,11.789,12.002,11.577,11.915,1025303,0
06-11-1998,11.915,11.915,11.702,11.831,665078,0
09-11-1998,11.789,11.831,11.617,11.789,707874,0
10-11-1998,11.702,11.789,11.481,11.663,906796,0
11-11-1998,11.617,11.745,11.577,11.663,648620,0
12-11-1998,11.577,11.663,11.355,11.577,937365,0
13-11-1998,11.535,11.617,11.312,11.312,596186,0
16-11-1998,11.481,11.702,11.397,11.441,1430559,0
17-11-1998,11.535,11.617,11.397,11.535,1088556,0
18-11-1998,11.535,11.617,11.441,11.535,951592,0
19-11-1998,11.535,11.617,11.441,11.535,913731,0
20-11-1998,11.577,11.959,11.481,11.915,1179670,0
23-11-1998,11.915,12.216,11.915,12.171,1276310,0
24-11-1998,12.297,12.647,12.216,12.342,2343114,0
25-11-1998,12.342,13.286,12.045,12.818,2491958,0
27-11-1998,12.689,12.734,12.385,12.427,480261,0
30-11-1998,12.427,12.647,12.045,12.599,1857327,0
01-12-1998,12.512,13.031,12.342,12.469,2959287,0
02-12-1998,12.427,12.599,12.216,12.342,1013545,0
03-12-1998,12.297,12.469,11.915,12.045,1432913,0
04-12-1998,12.127,12.257,11.874,12.002,1144400,0
07-12-1998,12.087,12.087,11.874,11.874,1027538,0
08-12-1998,11.874,12.002,11.745,12.002,1006141,0
09-12-1998,12.002,12.087,11.617,11.702,1496514,0
10-12-1998,11.663,11.702,11.186,11.269,1758924,0
11-12-1998,11.269,11.535,11.14,11.535,917259,0
14-12-1998,11.355,11.441,11.101,11.101,1267726,0
15-12-1998,11.14,11.14,10.972,11.06,1558119,0
16-12-1998,11.101,11.186,11.014,11.06,934663,0
17-12-1998,11.06,11.228,11.014,11.186,822973,0
18-12-1998,11.101,11.269,10.803,10.846,1702846,0
21-12-1998,10.931,11.14,10.886,10.886,1285715,0
22-12-1998,10.972,11.481,10.846,11.481,1525083,0
23-12-1998,11.535,11.874,11.481,11.874,1590683,0
24-12-1998,11.831,11.959,11.789,11.959,466037,0
28-12-1998,11.959,12.257,11.789,12.257,1145457,0
29-12-1998,12.002,12.002,11.663,11.663,798752,0
30-12-1998,11.745,11.831,11.535,11.745,865882,0
31-12-1998,11.617,11.789,11.441,11.745,1216468,0
04-01-1999,11.702,11.702,11.312,11.397,1270666,0
05-01-1999,11.535,11.617,11.441,11.441,714808,0
06-01-1999,11.481,11.617,11.355,11.535,1599152,0
07-01-1999,11.441,11.617,11.355,11.481,848602,0
08-01-1999,11.535,11.577,11.312,11.397,959114,0
11-01-1999,11.355,11.397,11.228,11.355,1238690,0
12-01-1999,11.312,11.355,11.14,11.14,868939,0
13-01-1999,11.101,11.397,10.972,11.355,1175085,0
14-01-1999,11.228,11.397,11.101,11.101,1040117,0
15-01-1999,11.14,11.312,11.014,11.312,1056814,0
19-01-1999,11.186,11.228,10.972,11.101,1406572,0
20-01-1999,11.014,11.269,10.632,10.632,3109536,0
21-01-1999,10.718,10.972,10.632,10.803,1461949,0
22-01-1999,10.972,11.101,10.632,10.675,3267900,0
25-01-1999,10.803,11.14,10.718,10.803,1480762,0
26-01-1999,10.803,10.846,10.503,10.547,2931189,0
27-01-1999,10.547,10.846,10.463,10.591,1955613,0
28-01-1999,10.718,10.803,10.411,10.503,3258494,0
29-01-1999,10.632,10.632,10.326,10.368,2122913,0
01-02-1999,10.463,10.632,10.411,10.632,2835724,0
02-02-1999,10.718,10.718,10.463,10.463,1419274,0
03-02-1999,10.455,10.582,10.403,10.496,1373305,0
04-02-1999,10.582,10.709,10.496,10.623,1368249,0
05-02-1999,10.582,11.005,10.582,11.005,2163474,0
08-02-1999,11.005,11.092,10.709,10.837,1188489,0
09-02-1999,10.75,10.837,10.667,10.667,1144400,0
10-02-1999,10.539,10.667,10.496,10.582,968282,0
11-02-1999,10.539,10.709,10.539,10.623,997088,0
12-02-1999,10.667,10.877,10.623,10.667,1697203,0
16-02-1999,10.667,10.963,10.667,10.75,1267964,0
17-02-1999,10.709,10.877,10.709,10.75,1142165,0
18-02-1999,10.837,11.092,10.795,11.005,1506626,0
19-02-1999,10.923,11.051,10.75,11.005,1603971,0
22-02-1999,10.963,11.005,10.877,11.005,1262437,0
23-02-1999,11.005,11.005,10.75,10.75,1255971,0
24-02-1999,10.837,10.877,10.539,10.623,1251503,0
25-02-1999,10.582,10.623,10.358,10.403,1493458,0
26-02-1999,10.582,10.582,10.403,10.403,821795,0
01-03-1999,10.403,10.623,10.274,10.623,1356488,0
02-03-1999,10.667,10.667,10.274,10.274,1301237,0
03-03-1999,10.319,10.358,10.018,10.319,1672276,0
04-03-1999,10.319,10.496,10.319,10.403,1036237,0
05-03-1999,10.496,10.539,10.274,10.455,1178378,0
08-03-1999,10.358,10.496,10.274,10.319,974398,0
09-03-1999,10.233,10.319,10.148,10.148,771825,0
10-03-1999,10.148,10.274,9.977,10.018,1308646,0
11-03-1999,10.018,10.358,9.977,10.319,1219763,0
12-03-1999,10.358,10.496,10.319,10.403,1121238,0
15-03-1999,10.319,10.403,10.148,10.233,924784,0
16-03-1999,10.148,10.319,10.148,10.233,889397,0
17-03-1999,10.233,10.319,10.148,10.319,857771,0
18-03-1999,10.274,10.623,10.274,10.539,1505215,0
19-03-1999,10.709,10.795,10.274,10.319,2668188,0
22-03-1999,10.274,10.358,10.189,10.233,1081031,0
23-03-1999,10.189,10.233,10.062,10.105,1275252,0
24-03-1999,10.105,10.148,9.977,10.018,963464,0
25-03-1999,9.977,10.148,9.935,10.105,1017191,0
26-03-1999,10.062,10.148,10.018,10.018,796635,0
29-03-1999,10.148,10.319,10.105,10.189,1126297,0
30-03-1999,10.189,10.403,10.105,10.189,1403048,0
31-03-1999,10.274,10.319,10.018,10.105,1284308,0
01-04-1999,10.062,10.105,9.807,9.935,1218586,0
05-04-1999,9.849,9.977,9.68,9.807,943241,0
06-04-1999,9.72,9.807,9.416,9.543,1376831,0
07-04-1999,9.4573,9.849,9.2869,9.766,1573872,0
08-04-1999,9.893,9.893,9.501,9.628,912912,0
09-04-1999,9.585,9.766,9.543,9.72,1112304,0
12-04-1999,9.72,9.807,9.543,9.585,1123121,0
13-04-1999,9.501,9.72,9.4573,9.543,1021426,0
14-04-1999,9.501,9.935,9.3756,9.766,1375887,0
15-04-1999,9.766,10.148,9.628,10.018,1318401,0
16-04-1999,10.062,10.539,10.062,10.319,2472323,0
19-04-1999,10.319,10.496,10.189,10.403,1965960,0
20-04-1999,10.358,10.358,10.105,10.319,1585864,0
21-04-1999,10.358,10.403,10.018,10.403,1171674,0
22-04-1999,10.358,10.455,10.319,10.403,1058694,0
23-04-1999,10.358,10.455,10.233,10.319,809215,0
26-04-1999,10.233,10.623,10.189,10.539,2032853,0
27-04-1999,10.667,11.312,10.623,11.092,3223813,0
28-04-1999,11.005,11.005,10.877,10.923,1680035,0
29-04-1999,10.923,11.312,10.837,10.837,1437732,0
30-04-1999,10.837,11.051,10.148,10.319,2319955,0
03-05-1999,10.455,11.132,10.403,11.132,2083293,0
04-05-1999,11.051,11.092,10.877,10.877,1383175,0
05-05-1999,10.914,11.388,10.914,11.388,1469943,0
06-05-1999,11.388,11.56,11.219,11.262,1662991,0
07-05-1999,11.262,11.516,11.132,11.262,1136170,0
10-05-1999,11.347,11.56,11.303,11.516,959114,0
11-05-1999,11.516,11.516,11.262,11.303,1424447,0
12-05-1999,11.262,11.347,10.869,10.956,4039378,0
13-05-1999,10.996,11.347,10.914,11.084,1419860,0
14-05-1999,11.041,11.219,10.914,11.132,934072,0
17-05-1999,11.041,11.084,10.869,10.996,1382357,0
18-05-1999,10.956,10.956,10.7,10.829,1218586,0
19-05-1999,10.914,10.914,10.785,10.869,478382,0
20-05-1999,10.785,10.914,10.742,10.869,691063,0
21-05-1999,10.869,10.956,10.785,10.785,635922,0
24-05-1999,10.869,10.996,10.7,10.7,1004142,0
25-05-1999,10.478,10.785,10.478,10.614,1094550,0
26-05-1999,10.614,10.614,10.223,10.35,1878021,0
27-05-1999,10.267,10.31,10.011,10.267,1830052,0
28-05-1999,10.223,10.522,10.223,10.35,1348850,0
01-06-1999,10.35,10.438,10.181,10.35,1415510,0
02-06-1999,10.395,10.438,10.267,10.35,914791,0
03-06-1999,10.395,10.522,10.31,10.478,1440904,0
04-06-1999,10.573,10.658,10.31,10.438,1294769,0
07-06-1999,10.522,10.658,10.395,10.614,814860,0
08-06-1999,10.522,10.658,10.522,10.573,725389,0
09-06-1999,10.573,10.785,10.573,10.742,769829,0
10-06-1999,10.7,10.829,10.7,10.742,745613,0
11-06-1999,10.742,10.829,10.478,10.573,763953,0
14-06-1999,10.614,10.658,10.35,10.573,950414,0
15-06-1999,10.573,10.7,10.478,10.478,1158038,0
16-06-1999,10.573,10.658,10.35,10.438,579019,0
17-06-1999,10.395,10.7,10.35,10.478,1107482,0
18-06-1999,10.395,10.785,10.395,10.658,1478408,0
21-06-1999,10.614,10.614,10.395,10.438,746317,0
22-06-1999,10.35,10.478,10.35,10.395,873643,0
23-06-1999,10.395,10.395,10.223,10.223,839663,0
24-06-1999,10.181,10.395,10.139,10.31,842134,0
25-06-1999,10.395,10.438,10.35,10.395,696586,0
28-06-1999,10.395,10.478,10.35,10.395,658259,0
29-06-1999,10.395,10.478,10.35,10.395,1117593,0
30-06-1999,10.35,10.7,10.35,10.658,2051077,0
01-07-1999,10.573,10.614,10.267,10.31,3445191,0
02-07-1999,10.223,10.35,10.223,10.35,672249,0
06-07-1999,10.31,10.395,10.267,10.35,1028832,0
07-07-1999,10.35,10.522,10.31,10.395,1365193,0
08-07-1999,10.267,10.35,10.267,10.35,913731,0
09-07-1999,10.31,10.395,10.267,10.395,885165,0
12-07-1999,10.438,10.478,10.31,10.438,788287,0
13-07-1999,10.35,10.438,10.181,10.223,1707663,0
14-07-1999,10.181,10.223,10.011,10.011,1391760,0
15-07-1999,10.181,10.223,9.791,10.011,1331216,0
16-07-1999,9.919,10.181,9.832,10.011,1659695,0
19-07-1999,10.011,10.054,9.874,9.97,1090789,0
20-07-1999,9.874,10.054,9.748,9.874,1669101,0
21-07-1999,9.832,9.97,9.832,9.874,656850,0
22-07-1999,9.919,9.919,9.832,9.874,1091261,0
23-07-1999,9.832,9.97,9.791,9.832,1083149,0
26-07-1999,9.791,10.096,9.791,9.97,822973,0
27-07-1999,10.011,10.096,9.97,10.011,1266904,0
28-07-1999,10.011,10.181,9.919,10.096,1292770,0
29-07-1999,9.919,10.011,9.663,9.748,1337681,0
30-07-1999,9.791,9.791,9.4494,9.62,2007461,0
02-08-1999,9.663,9.704,9.62,9.663,1133820,0
03-08-1999,9.663,9.704,9.578,9.663,603355,0
04-08-1999,9.611,10.046,9.611,10.046,1857918,0
05-08-1999,10.002,10.002,9.783,9.961,1414335,0
06-08-1999,9.919,9.961,9.696,9.824,1863325,0
09-08-1999,9.739,10.002,9.739,10.002,883402,0
10-08-1999,9.824,10.088,9.824,9.961,2037794,0
11-08-1999,9.961,10.088,9.866,10.046,1935040,0
12-08-1999,10.046,10.088,9.866,9.919,1241512,0
13-08-1999,10.002,10.088,9.866,10.002,1457251,0
16-08-1999,9.866,10.342,9.866,10.046,2113390,0
17-08-1999,10.13,10.172,9.961,10.046,972162,0
18-08-1999,10.046,10.088,9.961,10.088,936422,0
19-08-1999,10.046,10.139,9.866,10.002,1459245,0
20-08-1999,10.002,10.002,9.816,9.91,933488,0
23-08-1999,9.91,9.952,9.775,9.816,1597388,0
24-08-1999,9.816,9.816,9.68,9.68,1447131,0
25-08-1999,9.729,9.775,9.68,9.729,1981361,0
26-08-1999,9.729,9.775,9.68,9.775,1915171,0
27-08-1999,9.729,9.775,9.593,9.638,1909292,0
30-08-1999,9.638,9.638,9.3218,9.3218,1600561,0
31-08-1999,9.4082,9.543,9.3218,9.4573,2307963,0
01-09-1999,9.4573,9.543,9.3668,9.543,1618431,0
02-09-1999,9.543,9.543,9.1871,9.2713,1777028,0
03-09-1999,9.3218,9.638,9.3218,9.543,1135113,0
07-09-1999,9.501,9.729,9.4573,9.501,1002729,0
08-09-1999,9.543,9.638,9.501,9.638,787232,0
09-09-1999,9.68,9.775,9.593,9.775,1020721,0
10-09-1999,9.816,9.816,9.543,9.593,795812,0
13-09-1999,9.638,9.68,9.3668,9.501,813566,0
14-09-1999,9.501,9.543,9.4082,9.501,872937,0
15-09-1999,9.593,9.775,9.543,9.593,935484,0
16-09-1999,9.638,9.638,9.4082,9.543,539751,0
17-09-1999,9.4573,9.4573,9.2287,9.2713,781706,0
20-09-1999,9.2287,9.3668,9.1349,9.3668,732917,0
21-09-1999,9.2287,9.3218,8.8216,8.8216,2131497,0
22-09-1999,9.3668,9.3668,9.1349,9.1349,2068005,0
23-09-1999,9.0522,9.1349,8.8634,8.956,1349558,0
24-09-1999,8.956,9.0898,8.7699,8.7699,1227519,0
27-09-1999,8.8634,9.0898,8.8216,8.956,1165680,0
28-09-1999,8.8634,9.0002,8.591,8.7699,1735410,0
29-09-1999,8.8216,8.8634,8.591,8.6842,1337916,0
30-09-1999,8.7699,8.9132,8.6334,8.8216,1906821,0
01-10-1999,8.8634,9.1871,8.8634,8.8634,2281277,0
04-10-1999,8.956,9.2713,8.591,8.7276,2627985,0
05-10-1999,8.7276,8.8634,8.6334,8.6842,1353669,0
06-10-1999,8.7276,8.956,8.6842,8.9132,954647,0
07-10-1999,8.9132,9.0002,8.8634,8.8634,1035884,0
08-10-1999,8.7699,9.1349,8.7699,9.0898,991564,0
11-10-1999,9.0002,9.0522,8.7699,8.8634,661668,0
12-10-1999,8.7699,9.0002,8.7276,8.8216,1425386,0
13-10-1999,8.9132,9.1871,8.7699,9.0002,1139814,0
14-10-1999,9.0002,9.2713,8.9132,9.2287,1284308,0
15-10-1999,9.1871,9.1871,8.4547,8.4974,1924225,0
18-10-1999,8.7699,8.8634,8.4547,8.7699,1307351,0
19-10-1999,8.7276,8.7699,8.5483,8.6334,990859,0
20-10-1999,8.6842,8.7276,8.591,8.6334,930309,0
21-10-1999,8.5483,8.6842,8.5483,8.591,1519206,0
22-10-1999,8.591,8.8216,8.5483,8.7699,1485815,0
25-10-1999,8.7699,8.7699,8.591,8.591,1479231,0
26-10-1999,8.591,8.6334,8.4547,8.4547,1326746,0
27-10-1999,8.4121,8.5483,8.3188,8.4974,2089641,0
28-10-1999,8.6842,8.9132,8.6334,8.8634,1593388,0
29-10-1999,8.9132,9.0898,8.8634,8.9132,1214351,0
01-11-1999,8.9132,8.956,8.591,8.7276,875408,0
02-11-1999,8.7276,8.9132,8.6334,8.9132,1040472,0
03-11-1999,8.7606,8.8122,8.6758,8.7192,1184021,0
04-11-1999,8.7192,8.7192,8.4886,8.5824,1478527,0
05-11-1999,8.6758,8.7606,8.5314,8.5314,1132055,0
08-11-1999,8.5314,8.7192,8.4886,8.6758,1224934,0
09-11-1999,8.5824,8.6758,8.3951,8.5824,1870729,0
10-11-1999,8.6758,8.8122,8.5824,8.7606,1173321,0
11-11-1999,8.6758,8.8548,8.6758,8.8548,1301237,0
12-11-1999,9.1261,9.3131,9.0827,9.2636,2566729,0
15-11-1999,9.1783,9.3131,9.1261,9.2636,2071300,0
17-11-1999,9.628,10.358,9.585,10.319,3362190,0
18-11-1999,10.223,10.319,9.994,10.046,1836518,0
19-11-1999,10.088,10.181,9.857,10.046,1842986,0
22-11-1999,9.857,9.901,9.68,9.766,1292180,0
23-11-1999,9.68,9.68,9.2636,9.3993,1513561,0
24-11-1999,9.3579,9.492,9.2197,9.4494,1258673,0
26-11-1999,9.3579,9.3993,9.2636,9.2636,322020,0
29-11-1999,9.1783,9.3131,8.8972,9.1783,1056461,0
30-11-1999,9.1783,9.3579,8.9474,9.0427,1845218,0
01-12-1999,8.9907,9.0427,8.8548,8.8548,1262437,0
02-12-1999,8.8548,9.3131,8.8548,9.1783,1467004,0
03-12-1999,9.1261,9.4494,9.0827,9.0827,1128883,0
06-12-1999,8.8548,9.0827,8.8548,8.8548,1342031,0
07-12-1999,9.0427,9.543,8.9474,9.543,3244504,0
08-12-1999,9.543,9.72,9.4494,9.4494,1700373,0
09-12-1999,9.492,9.585,9.3993,9.543,1742698,0
10-12-1999,9.543,9.585,9.492,9.492,1148516,0
13-12-1999,9.492,9.543,9.3993,9.492,1917638,0
14-12-1999,9.3993,9.585,9.3993,9.543,1170028,0
15-12-1999,9.4494,9.492,9.2636,9.3579,1730592,0
16-12-1999,9.2636,9.3131,8.9907,9.0827,2553444,0
17-12-1999,9.1261,9.2197,8.9474,9.1261,2889922,0
20-12-1999,9.0427,9.1783,8.9907,9.0427,1560940,0
21-12-1999,9.0427,9.1261,8.5314,8.5824,3045345,0
22-12-1999,8.7606,8.9474,8.6758,8.8122,1611733,0
23-12-1999,8.8122,9.0427,8.7606,8.8972,1728123,0
27-12-1999,8.8548,8.9907,8.7606,8.8122,1214938,0
28-12-1999,8.8122,8.9474,8.6244,8.7192,1400228,0
29-12-1999,8.7192,8.8972,8.6758,8.6758,1112893,0
30-12-1999,8.7192,8.9474,8.6244,8.8548,1259146,0
31-12-1999,8.7606,8.9474,8.7606,8.8548,739265,0
03-01-2000,8.7606,8.8122,8.6758,8.7606,1050109,0
04-01-2000,8.6244,8.8972,8.6244,8.6758,1160272,0
05-01-2000,8.6758,8.6758,8.4886,8.5314,1160157,0
06-01-2000,8.4886,8.6758,8.4461,8.5824,959704,0
07-01-2000,8.6758,8.7606,8.6244,8.7192,1265027,0
10-01-2000,8.7606,8.8972,8.7192,8.7192,1583047,0
11-01-2000,8.7192,8.7192,8.5824,8.5824,1165560,0
12-01-2000,8.6244,8.8548,8.5824,8.8122,1447490,0
13-01-2000,8.7606,8.9907,8.7192,8.7606,3135166,0
14-01-2000,8.8548,9.1783,8.7192,9.1261,2991735,0
18-01-2000,9.1783,9.68,9.1783,9.543,3189837,0
19-01-2000,9.543,9.816,9.492,9.766,2645263,0
20-01-2000,9.766,9.816,9.3131,9.543,1628423,0
21-01-2000,9.816,9.816,9.3579,9.492,1199069,0
24-01-2000,9.492,9.543,8.9474,9.0427,1119241,0
25-01-2000,8.9474,8.9907,8.8548,8.9474,1229283,0
26-01-2000,8.8122,8.9474,8.8122,8.8972,1336623,0
27-01-2000,8.8548,8.8972,8.6758,8.7606,1339679,0
28-01-2000,8.8122,8.8972,8.5824,8.6244,1313225,0
31-01-2000,8.6758,8.7606,8.4886,8.5824,1580457,0
01-02-2000,8.5824,8.8972,8.4886,8.7606,1377418,0
02-02-2000,8.71,8.7522,8.5738,8.6166,866825,0
03-02-2000,8.6587,8.71,8.5738,8.6166,778296,0
04-02-2000,8.71,8.8888,8.6166,8.6166,1034945,0
07-02-2000,8.6166,8.7522,8.5738,8.6166,659790,0
08-02-2000,8.6166,8.71,8.5738,8.5738,682715,0
09-02-2000,8.5738,8.5738,8.1142,8.2507,2585072,0
10-02-2000,8.2932,8.4804,7.9784,8.021,2017572,0
11-02-2000,8.1142,8.3867,8.021,8.021,1350968,0
14-02-2000,8.1571,8.3442,8.0636,8.1571,1296647,0
15-02-2000,8.1571,8.3442,8.1142,8.208,1089613,0
16-02-2000,8.1571,8.3442,8.1142,8.2932,767008,0
17-02-2000,8.3442,8.4376,8.2507,8.3867,1022363,0
18-02-2000,8.3442,8.4376,8.3442,8.3867,1271373,0
22-02-2000,8.3442,8.4804,8.2507,8.3867,1198480,0
23-02-2000,8.3442,8.3867,8.1142,8.1142,1023068,0
24-02-2000,8.1142,8.1142,7.8848,8.0636,1220698,0
25-02-2000,8.0636,8.208,7.8338,7.8338,2208619,0
28-02-2000,7.8338,8.2932,7.6977,7.7486,2167236,0
29-02-2000,7.7486,7.8848,7.3833,7.3833,2795517,0
01-03-2000,7.2894,7.6126,7.2894,7.5617,2213556,0
02-03-2000,7.468,7.5192,7.2383,7.2894,1775619,0
03-03-2000,7.2894,7.6977,7.2383,7.6126,2192865,0
06-03-2000,7.3833,7.5617,7.2383,7.2383,1577048,0
07-03-2000,7.2383,7.2383,7.0087,7.0087,1385647,0
08-03-2000,7.0598,7.2383,6.966,7.0598,1016016,0
09-03-2000,7.0598,7.1534,6.9236,6.966,1454897,0
10-03-2000,7.1534,7.2894,6.966,7.0598,1399992,0
13-03-2000,7.0087,7.0598,6.8725,6.966,1457599,0
14-03-2000,6.9236,6.966,6.6429,6.6429,2840072,0
15-03-2000,6.6005,7.0087,6.4643,6.7876,5603021,0
16-03-2000,7.0087,7.6977,6.9236,7.5192,3267427,0
17-03-2000,7.6126,7.7486,7.468,7.7486,2723093,0
20-03-2000,7.6553,7.7915,7.4256,7.5192,1162503,0
21-03-2000,7.5192,7.8338,7.4256,7.5192,2012164,0
22-03-2000,7.6553,7.6977,7.4256,7.6977,1946445,0
23-03-2000,7.6977,7.8848,7.5617,7.7486,2142897,0
24-03-2000,7.7486,7.8338,7.3833,7.5192,1406223,0
27-03-2000,7.4256,7.5192,7.332,7.5192,904915,0
28-03-2000,7.468,7.5617,7.332,7.332,1292301,0
29-03-2000,7.5192,7.5192,7.2894,7.3833,1192718,0
30-03-2000,7.4256,7.6553,7.3833,7.6126,1878259,0
31-03-2000,7.6126,7.9784,7.5192,7.5617,1456424,0
03-04-2000,7.7486,7.8848,7.3833,7.6977,1227638,0
04-04-2000,7.4256,7.7915,7.4256,7.7486,1427496,0
05-04-2000,7.5617,7.8338,7.5192,7.7915,1531904,0
06-04-2000,7.8338,7.9784,7.7486,7.8848,1591508,0
07-04-2000,7.7915,7.9784,7.6553,7.6977,1097021,0
10-04-2000,7.7915,8.2507,7.7486,8.1571,2312434,0
